,Experiment,Compound A Concentration,Compound B Concentration,Cell Population,Mean Count,Std Count
318,subject_1:compound_2:NA,10,NA,CD3+ T cells,760.6666666666666,22.12088003071608
319,subject_1:compound_2:NA,10,NA,CD66b+ Granulocytes,2.6666666666666665,2.081665999466133
320,subject_1:compound_2:NA,10,NA,Erythrocytes,1.3333333333333333,1.5275252316519463
321,subject_1:compound_2:NA,10,NA,Lymphocytes,903.0,14.106735979665885
322,subject_1:compound_2:NA,10,NA,Neutrophils,7.666666666666667,5.131601439446884
323,subject_1:compound_2:NA,10,NA,Total Blasts,2410.333333333333,173.1771732455907
324,subject_1:compound_2:NA,100,NA,CD3+ T cells,690.6666666666666,10.96965511460289
325,subject_1:compound_2:NA,100,NA,CD66b+ Granulocytes,2.6666666666666665,1.5275252316519463
326,subject_1:compound_2:NA,100,NA,Erythrocytes,1.3333333333333333,1.5275252316519463
327,subject_1:compound_2:NA,100,NA,Lymphocytes,825.0,3.605551275463989
328,subject_1:compound_2:NA,100,NA,Neutrophils,6.0,1.0
329,subject_1:compound_2:NA,100,NA,Total Blasts,416.3333333333333,53.81759315812379
330,subject_1:compound_2:NA,1000,NA,CD3+ T cells,777.6666666666666,54.9939390599849
331,subject_1:compound_2:NA,1000,NA,CD66b+ Granulocytes,1.0,1.0
332,subject_1:compound_2:NA,1000,NA,Erythrocytes,0.3333333333333333,0.5773502691896258
333,subject_1:compound_2:NA,1000,NA,Lymphocytes,878.0,54.08326913195984
334,subject_1:compound_2:NA,1000,NA,Neutrophils,1.0,1.0
335,subject_1:compound_2:NA,1000,NA,Total Blasts,124.33333333333331,25.1064400768674
336,subject_1:compound_2:NA,10000,NA,CD3+ T cells,213.66666666666663,9.018499505645789
337,subject_1:compound_2:NA,10000,NA,CD66b+ Granulocytes,0.0,0.0
338,subject_1:compound_2:NA,10000,NA,Erythrocytes,0.0,0.0
339,subject_1:compound_2:NA,10000,NA,Lymphocytes,275.0,11.532562594670797
340,subject_1:compound_2:NA,10000,NA,Neutrophils,0.0,0.0
341,subject_1:compound_2:NA,10000,NA,Total Blasts,11.666666666666666,4.041451884327381
342,subject_1:compound_2:NA,31,NA,CD3+ T cells,767.3333333333334,22.030282189144405
343,subject_1:compound_2:NA,31,NA,CD66b+ Granulocytes,2.333333333333333,1.5275252316519463
344,subject_1:compound_2:NA,31,NA,Erythrocytes,1.0,1.0
345,subject_1:compound_2:NA,31,NA,Lymphocytes,908.0,39.96248240537617
346,subject_1:compound_2:NA,31,NA,Neutrophils,13.333333333333334,0.5773502691896257
347,subject_1:compound_2:NA,31,NA,Total Blasts,1389.6666666666667,43.08518693627003
348,subject_1:compound_2:NA,316,NA,CD3+ T cells,654.3333333333334,211.646718220088
349,subject_1:compound_2:NA,316,NA,CD66b+ Granulocytes,1.0,1.7320508075688772
350,subject_1:compound_2:NA,316,NA,Erythrocytes,1.3333333333333333,1.5275252316519468
351,subject_1:compound_2:NA,316,NA,Lymphocytes,788.6666666666666,236.5509106584317
352,subject_1:compound_2:NA,316,NA,Neutrophils,1.3333333333333333,1.5275252316519468
353,subject_1:compound_2:NA,316,NA,Total Blasts,174.33333333333334,58.44940832321003
354,subject_1:compound_2:NA,3160,NA,CD3+ T cells,593.0,19.519221295943137
355,subject_1:compound_2:NA,3160,NA,CD66b+ Granulocytes,0.0,0.0
356,subject_1:compound_2:NA,3160,NA,Erythrocytes,0.3333333333333333,0.5773502691896258
357,subject_1:compound_2:NA,3160,NA,Lymphocytes,679.0,19.974984355438178
358,subject_1:compound_2:NA,3160,NA,Neutrophils,0.0,0.0
359,subject_1:compound_2:NA,3160,NA,Total Blasts,30.666666666666668,12.096831541082702
360,subject_1:compound_3:NA,2,NA,CD3+ T cells,768.6666666666666,47.43767841424508
361,subject_1:compound_3:NA,2,NA,CD66b+ Granulocytes,0.3333333333333333,0.5773502691896258
362,subject_1:compound_3:NA,2,NA,Erythrocytes,1.6666666666666667,2.0816659994661326
363,subject_1:compound_3:NA,2,NA,Lymphocytes,910.3333333333334,63.63437226321427
364,subject_1:compound_3:NA,2,NA,Neutrophils,1.3333333333333333,0.5773502691896257
365,subject_1:compound_3:NA,2,NA,Total Blasts,3461.0,217.4143509522773
366,subject_1:compound_3:NA,22,NA,CD3+ T cells,728.3333333333334,39.87898360456712
367,subject_1:compound_3:NA,22,NA,CD66b+ Granulocytes,0.3333333333333333,0.5773502691896258
368,subject_1:compound_3:NA,22,NA,Erythrocytes,1.3333333333333333,1.5275252316519468
369,subject_1:compound_3:NA,22,NA,Lymphocytes,861.3333333333334,33.38163167571851
370,subject_1:compound_3:NA,22,NA,Neutrophils,11.666666666666666,5.507570547286102
371,subject_1:compound_3:NA,22,NA,Total Blasts,1186.6666666666667,120.6827797713217
372,subject_1:compound_3:NA,221,NA,CD3+ T cells,661.3333333333334,84.33465084609844
373,subject_1:compound_3:NA,221,NA,CD66b+ Granulocytes,0.3333333333333333,0.5773502691896258
374,subject_1:compound_3:NA,221,NA,Erythrocytes,0.6666666666666666,0.5773502691896258
375,subject_1:compound_3:NA,221,NA,Lymphocytes,725.3333333333334,90.52255704150944
376,subject_1:compound_3:NA,221,NA,Neutrophils,1.0,1.0
377,subject_1:compound_3:NA,221,NA,Total Blasts,236.33333333333331,41.86088070422472
378,subject_1:compound_3:NA,2210,NA,CD3+ T cells,2.6666666666666665,2.309401076758504
379,subject_1:compound_3:NA,2210,NA,CD66b+ Granulocytes,1.0,1.0
380,subject_1:compound_3:NA,2210,NA,Erythrocytes,0.3333333333333333,0.5773502691896258
381,subject_1:compound_3:NA,2210,NA,Lymphocytes,4.0,4.0
382,subject_1:compound_3:NA,2210,NA,Neutrophils,1.0,1.0
383,subject_1:compound_3:NA,2210,NA,Total Blasts,0.0,0.0
384,subject_1:compound_3:NA,7,NA,CD3+ T cells,780.6666666666666,21.501937897160182
385,subject_1:compound_3:NA,7,NA,CD66b+ Granulocytes,0.3333333333333333,0.5773502691896258
386,subject_1:compound_3:NA,7,NA,Erythrocytes,2.0,1.0
387,subject_1:compound_3:NA,7,NA,Lymphocytes,937.0,44.53088815642464
388,subject_1:compound_3:NA,7,NA,Neutrophils,1.3333333333333333,1.5275252316519463
389,subject_1:compound_3:NA,7,NA,Total Blasts,2769.0,242.32828972284685
390,subject_1:compound_3:NA,70,NA,CD3+ T cells,637.0,193.98969044771425
391,subject_1:compound_3:NA,70,NA,CD66b+ Granulocytes,1.3333333333333333,1.5275252316519463
392,subject_1:compound_3:NA,70,NA,Erythrocytes,1.0,1.0
393,subject_1:compound_3:NA,70,NA,Lymphocytes,713.6666666666666,208.45223273770264
394,subject_1:compound_3:NA,70,NA,Neutrophils,8.666666666666666,4.041451884327381
395,subject_1:compound_3:NA,70,NA,Total Blasts,350.6666666666667,100.07164100449904
396,subject_1:compound_3:NA,700,NA,CD3+ T cells,230.66666666666663,135.20848099632408
397,subject_1:compound_3:NA,700,NA,CD66b+ Granulocytes,0.0,0.0
398,subject_1:compound_3:NA,700,NA,Erythrocytes,0.3333333333333333,0.5773502691896258
399,subject_1:compound_3:NA,700,NA,Lymphocytes,310.6666666666667,161.41354755203582
400,subject_1:compound_3:NA,700,NA,Neutrophils,0.0,0.0
401,subject_1:compound_3:NA,700,NA,Total Blasts,10.666666666666666,6.6583281184793925
402,subject_1:compound_4:NA,10,NA,CD3+ T cells,714.3333333333334,43.43193909248508
403,subject_1:compound_4:NA,10,NA,CD66b+ Granulocytes,0.6666666666666666,0.5773502691896258
404,subject_1:compound_4:NA,10,NA,Erythrocytes,5.333333333333333,2.516611478423583
405,subject_1:compound_4:NA,10,NA,Lymphocytes,838.0,52.04805471869242
406,subject_1:compound_4:NA,10,NA,Neutrophils,1.3333333333333333,0.5773502691896257
407,subject_1:compound_4:NA,10,NA,Total Blasts,3138.0,198.1842576997477
408,subject_1:compound_4:NA,100,NA,CD3+ T cells,630.6666666666666,62.002688113769175
409,subject_1:compound_4:NA,100,NA,CD66b+ Granulocytes,1.6666666666666667,1.1547005383792517
410,subject_1:compound_4:NA,100,NA,Erythrocytes,6.333333333333333,0.5773502691896258
411,subject_1:compound_4:NA,100,NA,Lymphocytes,741.3333333333334,74.22488351848949
412,subject_1:compound_4:NA,100,NA,Neutrophils,5.0,1.0
413,subject_1:compound_4:NA,100,NA,Total Blasts,2851.333333333333,152.39531926320225
414,subject_1:compound_4:NA,1000,NA,CD3+ T cells,469.0,34.655446902326915
415,subject_1:compound_4:NA,1000,NA,CD66b+ Granulocytes,1.6666666666666667,1.1547005383792517
416,subject_1:compound_4:NA,1000,NA,Erythrocytes,2.0,1.0
417,subject_1:compound_4:NA,1000,NA,Lymphocytes,592.3333333333334,29.091808698211484
418,subject_1:compound_4:NA,1000,NA,Neutrophils,4.666666666666667,1.5275252316519463
419,subject_1:compound_4:NA,1000,NA,Total Blasts,1557.3333333333333,165.3672680228265
420,subject_1:compound_4:NA,10000,NA,CD3+ T cells,243.66666666666663,23.629078131263043
421,subject_1:compound_4:NA,10000,NA,CD66b+ Granulocytes,3.6666666666666665,2.081665999466133
422,subject_1:compound_4:NA,10000,NA,Erythrocytes,2.6666666666666665,0.5773502691896258
423,subject_1:compound_4:NA,10000,NA,Lymphocytes,345.3333333333333,15.534906930308058
424,subject_1:compound_4:NA,10000,NA,Neutrophils,7.0,2.0
425,subject_1:compound_4:NA,10000,NA,Total Blasts,905.0,133.83945606584032
426,subject_1:compound_4:NA,31,NA,CD3+ T cells,693.6666666666666,70.00238091188994
427,subject_1:compound_4:NA,31,NA,CD66b+ Granulocytes,0.6666666666666666,1.1547005383792517
428,subject_1:compound_4:NA,31,NA,Erythrocytes,3.6666666666666665,1.5275252316519468
429,subject_1:compound_4:NA,31,NA,Lymphocytes,830.3333333333334,70.86842268128545
430,subject_1:compound_4:NA,31,NA,Neutrophils,3.0,2.0
431,subject_1:compound_4:NA,31,NA,Total Blasts,2898.0,320.4684071792413
432,subject_1:compound_4:NA,316,NA,CD3+ T cells,536.0,102.0
433,subject_1:compound_4:NA,316,NA,CD66b+ Granulocytes,1.0,1.0
434,subject_1:compound_4:NA,316,NA,Erythrocytes,8.333333333333334,4.163331998932265
435,subject_1:compound_4:NA,316,NA,Lymphocytes,634.6666666666666,108.3020467642848
436,subject_1:compound_4:NA,316,NA,Neutrophils,4.0,1.0
437,subject_1:compound_4:NA,316,NA,Total Blasts,2180.6666666666665,357.01027062723745
438,subject_1:compound_4:NA,3160,NA,CD3+ T cells,374.3333333333333,17.61628034896508
439,subject_1:compound_4:NA,3160,NA,CD66b+ Granulocytes,2.6666666666666665,3.055050463303893
440,subject_1:compound_4:NA,3160,NA,Erythrocytes,3.6666666666666665,2.516611478423584
441,subject_1:compound_4:NA,3160,NA,Lymphocytes,494.6666666666667,41.10150037812894
442,subject_1:compound_4:NA,3160,NA,Neutrophils,5.333333333333333,3.7859388972001824
443,subject_1:compound_4:NA,3160,NA,Total Blasts,1087.0,118.1228174401542
444,subject_1:Dimethyl Sulfoxide:NA,0,NA,CD3+ T cells,640.25,8.539125638299666
445,subject_1:Dimethyl Sulfoxide:NA,0,NA,CD66b+ Granulocytes,0.5,0.5773502691896257
446,subject_1:Dimethyl Sulfoxide:NA,0,NA,Erythrocytes,2.25,0.957427107756338
447,subject_1:Dimethyl Sulfoxide:NA,0,NA,Lymphocytes,734.5,12.767145334803704
448,subject_1:Dimethyl Sulfoxide:NA,0,NA,Neutrophils,2.0,1.4142135623730951
449,subject_1:Dimethyl Sulfoxide:NA,0,NA,Total Blasts,2386.0,173.1223074399522
450,subject_1:compound_6:NA,1,NA,CD3+ T cells,687.6666666666666,14.011899704655802
451,subject_1:compound_6:NA,1,NA,CD66b+ Granulocytes,0.6666666666666666,0.5773502691896258
452,subject_1:compound_6:NA,1,NA,Erythrocytes,1.3333333333333333,1.1547005383792517
453,subject_1:compound_6:NA,1,NA,Lymphocytes,843.0,14.52583904633395
454,subject_1:compound_6:NA,1,NA,Neutrophils,2.6666666666666665,1.5275252316519468
455,subject_1:compound_6:NA,1,NA,Total Blasts,2924.0,313.11978538572106
456,subject_1:compound_6:NA,10,NA,CD3+ T cells,620.6666666666666,124.27925544246446
457,subject_1:compound_6:NA,10,NA,CD66b+ Granulocytes,0.3333333333333333,0.5773502691896258
458,subject_1:compound_6:NA,10,NA,Erythrocytes,1.0,1.0
459,subject_1:compound_6:NA,10,NA,Lymphocytes,747.6666666666666,130.53862774417897
460,subject_1:compound_6:NA,10,NA,Neutrophils,2.6666666666666665,1.5275252316519463
461,subject_1:compound_6:NA,10,NA,Total Blasts,914.6666666666666,97.5004273494908
462,subject_1:compound_6:NA,100,NA,CD3+ T cells,658.0,26.15339366124404
463,subject_1:compound_6:NA,100,NA,CD66b+ Granulocytes,0.0,0.0
464,subject_1:compound_6:NA,100,NA,Erythrocytes,0.6666666666666666,0.5773502691896258
465,subject_1:compound_6:NA,100,NA,Lymphocytes,728.0,22.869193252058544
466,subject_1:compound_6:NA,100,NA,Neutrophils,1.3333333333333333,0.5773502691896257
467,subject_1:compound_6:NA,100,NA,Total Blasts,239.0,21.07130750570548
468,subject_1:compound_6:NA,1000,NA,CD3+ T cells,28.33333333333333,6.110100926607786
469,subject_1:compound_6:NA,1000,NA,CD66b+ Granulocytes,0.0,0.0
470,subject_1:compound_6:NA,1000,NA,Erythrocytes,1.0,1.0
471,subject_1:compound_6:NA,1000,NA,Lymphocytes,52.66666666666666,5.131601439446884
472,subject_1:compound_6:NA,1000,NA,Neutrophils,0.0,0.0
473,subject_1:compound_6:NA,1000,NA,Total Blasts,0.6666666666666666,0.5773502691896258
474,subject_1:compound_6:NA,3,NA,CD3+ T cells,577.3333333333334,164.1503375973785
475,subject_1:compound_6:NA,3,NA,CD66b+ Granulocytes,0.3333333333333333,0.5773502691896258
476,subject_1:compound_6:NA,3,NA,Erythrocytes,2.0,1.7320508075688772
477,subject_1:compound_6:NA,3,NA,Lymphocytes,706.6666666666666,193.34511458356877
478,subject_1:compound_6:NA,3,NA,Neutrophils,1.0,0.0
479,subject_1:compound_6:NA,3,NA,Total Blasts,1682.3333333333333,873.8817616436066
480,subject_1:compound_6:NA,31,NA,CD3+ T cells,671.3333333333334,47.28988616325201
481,subject_1:compound_6:NA,31,NA,CD66b+ Granulocytes,0.0,0.0
482,subject_1:compound_6:NA,31,NA,Erythrocytes,0.3333333333333333,0.5773502691896258
483,subject_1:compound_6:NA,31,NA,Lymphocytes,746.0,59.22837157984339
484,subject_1:compound_6:NA,31,NA,Neutrophils,3.6666666666666665,2.886751345948129
485,subject_1:compound_6:NA,31,NA,Total Blasts,387.3333333333333,64.39202849214594
486,subject_1:compound_6:NA,316,NA,CD3+ T cells,479.3333333333333,25.00666577801473
487,subject_1:compound_6:NA,316,NA,CD66b+ Granulocytes,0.0,0.0
488,subject_1:compound_6:NA,316,NA,Erythrocytes,0.6666666666666666,1.1547005383792517
489,subject_1:compound_6:NA,316,NA,Lymphocytes,589.6666666666666,25.482019804821856
490,subject_1:compound_6:NA,316,NA,Neutrophils,0.0,0.0
491,subject_1:compound_6:NA,316,NA,Total Blasts,14.333333333333334,8.020806277010644
492,subject_1:compound_7:NA,22,NA,CD3+ T cells,773.0,30.610455730027933
493,subject_1:compound_7:NA,22,NA,CD66b+ Granulocytes,0.6666666666666666,1.1547005383792517
494,subject_1:compound_7:NA,22,NA,Erythrocytes,1.6666666666666667,1.5275252316519468
495,subject_1:compound_7:NA,22,NA,Lymphocytes,895.6666666666666,31.64385143014885
496,subject_1:compound_7:NA,22,NA,Neutrophils,2.333333333333333,2.309401076758504
497,subject_1:compound_7:NA,22,NA,Total Blasts,3197.6666666666665,448.42985330298126
498,subject_1:compound_7:NA,225,NA,CD3+ T cells,537.6666666666666,206.18034177227796
499,subject_1:compound_7:NA,225,NA,CD66b+ Granulocytes,0.6666666666666666,1.1547005383792517
500,subject_1:compound_7:NA,225,NA,Erythrocytes,1.0,1.0
501,subject_1:compound_7:NA,225,NA,Lymphocytes,587.3333333333334,221.9376789401325
502,subject_1:compound_7:NA,225,NA,Neutrophils,1.3333333333333333,1.5275252316519468
503,subject_1:compound_7:NA,225,NA,Total Blasts,589.0,287.82459936565533
504,subject_1:compound_7:NA,2250,NA,CD3+ T cells,195.66666666666663,156.23806621093766
505,subject_1:compound_7:NA,2250,NA,CD66b+ Granulocytes,0.0,0.0
506,subject_1:compound_7:NA,2250,NA,Erythrocytes,0.3333333333333333,0.5773502691896258
507,subject_1:compound_7:NA,2250,NA,Lymphocytes,207.0,160.7575814697397
508,subject_1:compound_7:NA,2250,NA,Neutrophils,0.0,0.0
509,subject_1:compound_7:NA,2250,NA,Total Blasts,35.0,30.789608636681304
510,subject_1:compound_7:NA,7,NA,CD3+ T cells,763.3333333333334,24.090108620206205
511,subject_1:compound_7:NA,7,NA,CD66b+ Granulocytes,0.6666666666666666,1.1547005383792517
512,subject_1:compound_7:NA,7,NA,Erythrocytes,3.0,1.0
513,subject_1:compound_7:NA,7,NA,Lymphocytes,892.6666666666666,31.56474826976026
514,subject_1:compound_7:NA,7,NA,Neutrophils,2.0,2.0
515,subject_1:compound_7:NA,7,NA,Total Blasts,3434.333333333333,65.24824390995771
516,subject_1:compound_7:NA,71,NA,CD3+ T cells,698.3333333333334,54.151023382142405
517,subject_1:compound_7:NA,71,NA,CD66b+ Granulocytes,1.3333333333333333,1.5275252316519468
518,subject_1:compound_7:NA,71,NA,Erythrocytes,2.333333333333333,1.1547005383792517
519,subject_1:compound_7:NA,71,NA,Lymphocytes,778.0,57.9396237474839
520,subject_1:compound_7:NA,71,NA,Neutrophils,2.333333333333333,2.516611478423584
521,subject_1:compound_7:NA,71,NA,Total Blasts,1738.0,401.1346407379946
522,subject_1:compound_7:NA,712,NA,CD3+ T cells,351.6666666666667,174.1560602831074
523,subject_1:compound_7:NA,712,NA,CD66b+ Granulocytes,0.0,0.0
524,subject_1:compound_7:NA,712,NA,Erythrocytes,0.0,0.0
525,subject_1:compound_7:NA,712,NA,Lymphocytes,370.3333333333333,180.50023084011093
526,subject_1:compound_7:NA,712,NA,Neutrophils,0.0,0.0
527,subject_1:compound_7:NA,712,NA,Total Blasts,161.66666666666666,51.69461609619838
528,subject_1:compound_7:NA,7120,NA,CD3+ T cells,208.0,126.58198924017589
529,subject_1:compound_7:NA,7120,NA,CD66b+ Granulocytes,0.0,0.0
530,subject_1:compound_7:NA,7120,NA,Erythrocytes,0.0,0.0
531,subject_1:compound_7:NA,7120,NA,Lymphocytes,216.33333333333331,132.5078614020064
532,subject_1:compound_7:NA,7120,NA,Neutrophils,0.0,0.0
533,subject_1:compound_7:NA,7120,NA,Total Blasts,7.666666666666667,5.859465277082316
534,subject_2:compound_0:NA,10000,NA,CD3+ T cells,3.0,NA
535,subject_2:compound_0:NA,10000,NA,CD66b+ Granulocytes,4.0,NA
536,subject_2:compound_0:NA,10000,NA,Erythrocytes,27.0,NA
537,subject_2:compound_0:NA,10000,NA,Lymphocytes,3.0,NA
538,subject_2:compound_0:NA,10000,NA,Neutrophils,4.0,NA
539,subject_2:compound_0:NA,10000,NA,Total Blasts,3.0,NA
540,subject_2:compound_1:NA,10,NA,CD3+ T cells,370.3333333333333,43.01550108197432
541,subject_2:compound_1:NA,10,NA,CD66b+ Granulocytes,1.3333333333333333,0.5773502691896257
542,subject_2:compound_1:NA,10,NA,Erythrocytes,51.66666666666666,2.309401076758503
543,subject_2:compound_1:NA,10,NA,Lymphocytes,449.0,36.42801120017397
544,subject_2:compound_1:NA,10,NA,Neutrophils,6.666666666666667,0.5773502691896258
545,subject_2:compound_1:NA,10,NA,Total Blasts,7956.0,400.16496598278064
546,subject_2:compound_1:NA,100,NA,CD3+ T cells,378.3333333333333,26.025628394590846
547,subject_2:compound_1:NA,100,NA,CD66b+ Granulocytes,1.3333333333333333,0.5773502691896257
548,subject_2:compound_1:NA,100,NA,Erythrocytes,51.66666666666666,4.041451884327381
549,subject_2:compound_1:NA,100,NA,Lymphocytes,469.6666666666667,23.09401076758503
550,subject_2:compound_1:NA,100,NA,Neutrophils,8.0,2.0
551,subject_2:compound_1:NA,100,NA,Total Blasts,7153.0,593.4172225340279
552,subject_2:compound_1:NA,1000,NA,CD3+ T cells,395.0,42.15447781671598
553,subject_2:compound_1:NA,1000,NA,CD66b+ Granulocytes,1.6666666666666667,1.5275252316519463
554,subject_2:compound_1:NA,1000,NA,Erythrocytes,55.333333333333336,14.46835627614047
555,subject_2:compound_1:NA,1000,NA,Lymphocytes,473.6666666666667,45.23641600893392
556,subject_2:compound_1:NA,1000,NA,Neutrophils,6.666666666666667,2.516611478423583
557,subject_2:compound_1:NA,1000,NA,Total Blasts,2796.333333333333,424.5389656242797
558,subject_2:compound_1:compound_7,1000,225.0,CD3+ T cells,374.3333333333333,16.623276853055575
559,subject_2:compound_1:compound_7,1000,225.0,CD66b+ Granulocytes,1.6666666666666667,1.1547005383792517
560,subject_2:compound_1:compound_7,1000,225.0,Erythrocytes,45.0,2.6457513110645907
561,subject_2:compound_1:compound_7,1000,225.0,Lymphocytes,434.3333333333333,15.044378795195676
562,subject_2:compound_1:compound_7,1000,225.0,Neutrophils,8.666666666666666,1.1547005383792517
563,subject_2:compound_1:compound_7,1000,225.0,Total Blasts,1247.3333333333333,72.5143663926903
564,subject_2:compound_1:NA,10000,NA,CD3+ T cells,399.6666666666667,11.930353445448851
565,subject_2:compound_1:NA,10000,NA,CD66b+ Granulocytes,0.6666666666666666,1.1547005383792517
566,subject_2:compound_1:NA,10000,NA,Erythrocytes,42.333333333333336,4.618802153517007
567,subject_2:compound_1:NA,10000,NA,Lymphocytes,492.3333333333333,14.468356276140469
568,subject_2:compound_1:NA,10000,NA,Neutrophils,1.6666666666666667,1.1547005383792517
